 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Circ.,Skew,AR,Round,Solidity
6602,g77_skel.tif:0644-0640,585.427,255,0,255,255,255,819.345,352.402,819.345,352.402,101.103,0.720,NaN,1.207,0.829,0.921
6603,g77_skel.tif:0645-0643,757.964,255,0,255,255,255,1743.996,350.108,1743.996,350.108,121.722,0.643,NaN,1.237,0.809,0.888
6604,g77_skel.tif:0646-0643,909.797,255,0,255,255,255,156.824,354.838,156.824,354.838,137.280,0.607,NaN,2.022,0.495,0.863
6605,g77_skel.tif:0647-0688,2296.698,255,0,255,255,255,1756.852,382.251,1756.852,382.251,228.138,0.555,NaN,2.393,0.418,0.904
6606,g77_skel.tif:0648-0678,1999.633,255,0,255,255,255,1428.819,371.982,1428.819,371.982,205.328,0.596,NaN,1.708,0.585,0.854
6607,g77_skel.tif:0649-0643,559.921,255,0,255,255,255,238.818,353.625,238.818,353.625,100.805,0.692,NaN,1.253,0.798,0.885
6608,g77_skel.tif:0650-0639,302.165,255,0,255,255,255,415.915,351.103,415.915,351.103,73.714,0.699,NaN,1.772,0.564,0.924
6609,g77_skel.tif:0651-0641,312.368,255,0,255,255,255,482.007,348.882,482.007,348.882,82.955,0.570,NaN,1.375,0.727,0.862
6610,g77_skel.tif:0652-0632,118.526,255,0,255,255,255,1891.705,346.487,1891.705,346.487,43.735,0.779,NaN,1.460,0.685,0.944
6611,g77_skel.tif:0653-0675,2754.897,255,0,255,255,255,2091.245,367.692,2091.245,367.692,231.502,0.646,NaN,1.736,0.576,0.903
6612,g77_skel.tif:0654-0631,96.321,255,0,255,255,255,1878.652,345.892,1878.652,345.892,39.862,0.762,NaN,1.184,0.845,0.895
6613,g77_skel.tif:0655-0655,1220.365,255,0,255,255,255,2028.030,359.616,2028.030,359.616,135.244,0.838,NaN,1.106,0.904,0.946
6614,g77_skel.tif:0656-0632,82.518,255,0,255,255,255,99.857,347.225,99.857,347.225,37.217,0.749,NaN,1.345,0.743,0.908
6615,g77_skel.tif:0657-0646,609.732,255,0,255,255,255,324.064,354.262,324.064,354.262,111.362,0.618,NaN,1.201,0.832,0.921
6616,g77_skel.tif:0658-0644,429.393,255,0,255,255,255,579.042,352.331,579.042,352.331,82.080,0.801,NaN,1.326,0.754,0.949
6617,g77_skel.tif:0659-0642,329.471,255,0,255,255,255,629.084,350.076,629.084,350.076,77.643,0.687,NaN,1.294,0.773,0.914
6618,g77_skel.tif:0660-0664,1042.126,255,0,255,255,255,792.153,364.375,792.153,364.375,144.229,0.630,NaN,1.837,0.544,0.860
6619,g77_skel.tif:0661-0652,545.518,255,0,255,255,255,1825.535,357.618,1825.535,357.618,93.989,0.776,NaN,1.175,0.851,0.927
6620,g77_skel.tif:0662-0653,662.544,255,0,255,255,255,1307.462,358.060,1307.462,358.060,107.324,0.723,NaN,1.124,0.890,0.904
6621,g77_skel.tif:0663-0657,718.056,255,0,255,255,255,436.029,360.031,436.029,360.031,106.980,0.788,NaN,1.341,0.746,0.953
6622,g77_skel.tif:0664-0665,1595.146,255,0,255,255,255,549.359,366.067,549.359,366.067,164.137,0.744,NaN,1.034,0.967,0.922
6623,g77_skel.tif:0665-0642,413.490,255,0,255,255,255,1122.010,352.985,1122.010,352.985,94.507,0.582,NaN,2.220,0.450,0.850
6624,g77_skel.tif:0666-0638,60.613,255,0,255,255,255,2235.503,349.705,2235.503,349.705,35.292,0.612,NaN,2.480,0.403,0.803
6625,g77_skel.tif:0667-0659,691.350,255,0,255,255,255,889.105,363.748,889.105,363.748,105.641,0.778,NaN,1.381,0.724,0.949
6626,g77_skel.tif:0668-0664,636.138,255,0,255,255,255,641.784,364.934,641.784,364.934,106.040,0.711,NaN,1.746,0.573,0.897
6627,g77_skel.tif:0669-0660,907.997,255,0,255,255,255,1349.886,360.193,1349.886,360.193,130.674,0.668,NaN,1.376,0.727,0.841
6628,g77_skel.tif:0670-0676,1763.782,255,0,255,255,255,271.536,369.913,271.536,369.913,174.286,0.730,NaN,1.292,0.774,0.942
6629,g77_skel.tif:0671-0666,1035.825,255,0,255,255,255,669.938,363.439,669.938,363.439,132.389,0.743,NaN,1.410,0.709,0.933
6630,g77_skel.tif:0672-0652,440.495,255,0,255,255,255,1791.883,357.799,1791.883,357.799,85.953,0.749,NaN,1.215,0.823,0.934
6631,g77_skel.tif:0673-0659,552.420,255,0,255,255,255,495.093,364.712,495.093,364.712,98.935,0.709,NaN,1.261,0.793,0.924
6632,g77_skel.tif:0674-0645,226.549,255,0,255,255,255,2224.563,353.659,2224.563,353.659,60.998,0.765,NaN,1.061,0.943,0.921
6633,g77_skel.tif:0675-0655,498.708,255,0,255,255,255,301.461,359.169,301.461,359.169,90.579,0.764,NaN,1.369,0.730,0.953
6634,g77_skel.tif:0676-0666,958.708,255,0,255,255,255,945.521,365.971,945.521,365.971,124.963,0.771,NaN,1.079,0.927,0.955
6635,g77_skel.tif:0677-0650,440.495,255,0,255,255,255,1002.052,356.538,1002.052,356.538,87.425,0.724,NaN,1.883,0.531,0.930
6636,g77_skel.tif:0678-0669,856.986,255,0,255,255,255,1988.366,365.097,1988.366,365.097,119.906,0.749,NaN,1.547,0.646,0.923
6637,g77_skel.tif:0679-0650,183.940,255,0,255,255,255,2133.338,354.721,2133.338,354.721,58.188,0.683,NaN,1.437,0.696,0.895
6638,g77_skel.tif:0680-0647,115.225,255,0,255,255,255,68.145,354.797,68.145,354.797,42.374,0.806,NaN,1.322,0.757,0.933
6639,g77_skel.tif:0681-0652,197.743,255,0,255,255,255,218.738,356.910,218.738,356.910,55.974,0.793,NaN,1.347,0.742,0.943
6640,g77_skel.tif:0682-0655,307.267,255,0,255,255,255,1658.005,358.609,1658.005,358.609,65.857,0.890,NaN,1.180,0.847,0.955
6641,g77_skel.tif:0683-0677,1006.718,255,0,255,255,255,1856.526,369.448,1856.526,369.448,129.954,0.749,NaN,1.502,0.666,0.929
6642,g77_skel.tif:0684-0676,958.408,255,0,255,255,255,1883.826,372.524,1883.826,372.524,130.197,0.710,NaN,1.494,0.669,0.919
6643,g77_skel.tif:0685-0654,190.241,255,0,255,255,255,2191.911,359.233,2191.911,359.233,53.673,0.830,NaN,1.193,0.838,0.939
6644,g77_skel.tif:0686-0652,151.833,255,0,255,255,255,344.189,357.066,344.189,357.066,47.508,0.845,NaN,1.126,0.888,0.981
6645,g77_skel.tif:0687-0657,345.075,255,0,255,255,255,1959.094,361.853,1959.094,361.853,78.715,0.700,NaN,1.647,0.607,0.944
6646,g77_skel.tif:0688-0660,329.171,255,0,255,255,255,693.937,360.397,693.937,360.397,71.766,0.803,NaN,1.080,0.926,0.954
6647,g77_skel.tif:0689-0659,348.376,255,0,255,255,255,1059.330,360.652,1059.330,360.652,74.920,0.780,NaN,1.220,0.820,0.937
6648,g77_skel.tif:0690-0661,265.858,255,0,255,255,255,95.739,362.608,95.739,362.608,69.387,0.694,NaN,1.348,0.742,0.871
6649,g77_skel.tif:0691-0669,671.245,255,0,255,255,255,2150.188,366.378,2150.188,366.378,103.262,0.791,NaN,1.254,0.797,0.925
6650,g77_skel.tif:0692-0673,707.853,255,0,255,255,255,916.135,368.054,916.135,368.054,112.380,0.704,NaN,1.304,0.767,0.903
6651,g77_skel.tif:0693-0684,925.701,255,0,255,255,255,1275.286,374.966,1275.286,374.966,127.530,0.715,NaN,1.678,0.596,0.937
6652,g77_skel.tif:0694-0659,122.126,255,0,255,255,255,108.210,359.997,108.210,359.997,44.377,0.779,NaN,1.221,0.819,0.929
6653,g77_skel.tif:0695-0667,309.067,255,0,255,255,255,77.401,365.575,77.401,365.575,75.452,0.682,NaN,1.296,0.771,0.869
6654,g77_skel.tif:0696-0672,580.026,255,0,255,255,255,123.525,368.916,123.525,368.916,98.082,0.758,NaN,1.394,0.717,0.936
6655,g77_skel.tif:0697-0672,332.172,255,0,255,255,255,1327.363,369.534,1327.363,369.534,84.505,0.585,NaN,1.218,0.821,0.843
6656,g77_skel.tif:0698-0666,278.160,255,0,255,255,255,1027.189,364.634,1027.189,364.634,66.444,0.792,NaN,1.295,0.772,0.941
6657,g77_skel.tif:0699-0668,367.580,255,0,255,255,255,1909.619,366.269,1909.619,366.269,75.883,0.802,NaN,1.149,0.871,0.955
6658,g77_skel.tif:0700-0681,956.307,255,0,255,255,255,723.991,371.728,723.991,371.728,132.123,0.688,NaN,1.298,0.771,0.894
6659,g77_skel.tif:0701-0661,143.431,255,0,255,255,255,2056.325,362.453,2056.325,362.453,45.716,0.862,NaN,1.392,0.718,0.965
6660,g77_skel.tif:0702-0664,176.738,255,0,255,255,255,2174.724,363.390,2174.724,363.390,50.685,0.865,NaN,1.312,0.762,0.953
6661,g77_skel.tif:0703-0668,131.729,255,0,255,255,255,2234.358,365.857,2234.358,365.857,49.346,0.680,NaN,1.364,0.733,0.872
6662,g77_skel.tif:0704-0697,1702.869,255,0,255,255,255,1652.787,382.074,1652.787,382.074,178.072,0.675,NaN,1.277,0.783,0.901
6663,g77_skel.tif:0705-0682,419.191,255,0,255,255,255,209.029,374.362,209.029,374.362,84.161,0.744,NaN,1.284,0.779,0.915
6664,g77_skel.tif:0706-0677,572.224,255,0,255,255,255,1124.993,370.117,1124.993,370.117,97.872,0.751,NaN,1.529,0.654,0.940
6665,g77_skel.tif:0707-0671,90.320,255,0,255,255,255,2203.209,366.878,2203.209,366.878,38.069,0.783,NaN,1.333,0.750,0.897
6666,g77_skel.tif:0708-0695,907.397,255,0,255,255,255,404.391,380.041,404.391,380.041,128.052,0.695,NaN,1.762,0.568,0.895
6667,g77_skel.tif:0709-0680,351.076,255,0,255,255,255,766.473,371.668,766.473,371.668,78.417,0.717,NaN,1.276,0.784,0.892
6668,g77_skel.tif:0710-0738,2829.613,255,0,255,255,255,1787.799,402.754,1787.799,402.754,253.767,0.552,NaN,2.353,0.425,0.867
6669,g77_skel.tif:0711-0684,396.086,255,0,255,255,255,519.155,375.021,519.155,375.021,77.964,0.819,NaN,1.163,0.860,0.947
6670,g77_skel.tif:0712-0729,2678.981,255,0,255,255,255,1704.790,399.154,1704.790,399.154,225.282,0.663,NaN,1.468,0.681,0.901
6671,g77_skel.tif:0713-0686,526.614,255,0,255,255,255,2219.471,375.786,2219.471,375.786,92.229,0.778,NaN,1.299,0.770,0.926
6672,g77_skel.tif:0714-0679,192.942,255,0,255,255,255,242.250,371.752,242.250,371.752,57.258,0.740,NaN,1.032,0.969,0.919
6673,g77_skel.tif:0715-0680,174.338,255,0,255,255,255,620.504,373.233,620.504,373.233,60.490,0.599,NaN,1.557,0.642,0.874
6674,g77_skel.tif:0716-0703,1247.670,255,0,255,255,255,820.977,382.832,820.977,382.832,137.889,0.825,NaN,1.090,0.918,0.947
6675,g77_skel.tif:0717-0683,242.753,255,0,255,255,255,227.784,374.436,227.784,374.436,63.698,0.752,NaN,1.159,0.863,0.927
6676,g77_skel.tif:0718-0691,525.414,255,0,255,255,255,348.069,377.104,348.069,377.104,87.526,0.862,NaN,1.089,0.918,0.954
6677,g77_skel.tif:0719-0723,3054.962,255,0,255,255,255,1049.799,397.981,1049.799,397.981,230.251,0.724,NaN,1.135,0.881,0.931
6678,g77_skel.tif:0720-0705,1569.340,255,0,255,255,255,995.071,383.415,995.071,383.415,163.188,0.741,NaN,1.420,0.704,0.921
6679,g77_skel.tif:0721-0693,966.810,255,0,255,255,255,160.454,379.062,160.454,379.062,132.366,0.693,NaN,1.802,0.555,0.952
6680,g77_skel.tif:0722-0685,234.051,255,0,255,255,255,747.188,374.949,747.188,374.949,61.585,0.775,NaN,1.142,0.876,0.933
6681,g77_skel.tif:0723-0706,1109.641,255,0,255,255,255,587.006,386.743,587.006,386.743,134.204,0.774,NaN,1.226,0.815,0.940
6682,g77_skel.tif:0724-0687,223.248,255,0,255,255,255,1157.409,375.105,1157.409,375.105,63.079,0.705,NaN,1.378,0.726,0.906
6683,g77_skel.tif:0725-0692,376.882,255,0,255,255,255,2190.196,378.308,2190.196,378.308,76.382,0.812,NaN,1.093,0.915,0.916
6684,g77_skel.tif:0726-0694,730.358,255,0,255,255,255,857.053,378.897,857.053,378.897,110.001,0.758,NaN,1.465,0.683,0.956
6685,g77_skel.tif:0727-0685,247.554,255,0,255,255,255,324.598,375.630,324.598,375.630,60.600,0.847,NaN,1.375,0.727,0.979
6686,g77_skel.tif:0728-0683,97.221,255,0,255,255,255,1833.441,374.120,1833.441,374.120,46.302,0.570,NaN,1.962,0.510,0.818
6687,g77_skel.tif:0729-0687,165.636,255,0,255,255,255,2053.081,375.255,2053.081,375.255,51.216,0.794,NaN,1.158,0.864,0.925
6688,g77_skel.tif:0730-0686,157.834,255,0,255,255,255,191.226,375.312,191.226,375.312,49.002,0.826,NaN,1.023,0.977,0.954
6689,g77_skel.tif:0731-0697,435.994,255,0,255,255,255,702.239,381.688,702.239,381.688,84.317,0.771,NaN,1.578,0.634,0.932
6690,g77_skel.tif:0732-0688,214.547,255,0,255,255,255,2170.257,378.005,2170.257,378.005,59.848,0.753,NaN,1.241,0.806,0.910
6691,g77_skel.tif:0733-0707,760.665,255,0,255,255,255,1298.592,388.035,1298.592,388.035,109.758,0.793,NaN,1.341,0.746,0.946
6692,g77_skel.tif:0734-0709,907.397,255,0,255,255,255,1960.169,386.793,1960.169,386.793,123.679,0.745,NaN,1.370,0.730,0.914
6693,g77_skel.tif:0735-0725,1495.224,255,0,255,255,255,1995.974,396.279,1995.974,396.279,159.924,0.735,NaN,1.713,0.584,0.930
6694,g77_skel.tif:0736-0709,1150.449,255,0,255,255,255,1242.929,387.085,1242.929,387.085,131.591,0.835,NaN,1.161,0.861,0.976
6695,g77_skel.tif:0737-0696,210.946,255,0,255,255,255,1146.866,382.556,1146.866,382.556,59.495,0.749,NaN,1.471,0.680,0.912
6696,g77_skel.tif:0738-0725,1453.815,255,0,255,255,255,2118.538,398.622,2118.538,398.622,163.064,0.687,NaN,1.046,0.956,0.914
6697,g77_skel.tif:0739-0696,169.237,255,0,255,255,255,73.401,380.979,73.401,380.979,56.240,0.672,NaN,1.384,0.723,0.917
6698,g77_skel.tif:0740-0705,619.034,255,0,255,255,255,93.956,385.998,93.956,385.998,98.536,0.801,NaN,1.164,0.859,0.934
6699,g77_skel.tif:0741-0699,342.374,255,0,255,255,255,302.367,382.170,302.367,382.170,73.769,0.791,NaN,1.344,0.744,0.949
6700,g77_skel.tif:0742-0724,1381.499,255,0,255,255,255,1615.378,396.673,1615.378,396.673,147.749,0.795,NaN,1.329,0.753,0.959
6701,g77_skel.tif:0743-0705,512.811,255,0,255,255,255,1360.755,385.464,1360.755,385.464,93.778,0.733,NaN,1.472,0.679,0.917
6702,g77_skel.tif:0744-0707,484.905,255,0,255,255,255,424.908,388.980,424.908,388.980,90.569,0.743,NaN,1.327,0.754,0.926
6703,g77_skel.tif:0745-0706,580.626,255,0,255,255,255,658.631,388.062,658.631,388.062,99.788,0.733,NaN,1.565,0.639,0.920
6704,g77_skel.tif:0746-0719,1263.274,255,0,255,255,255,1919.134,392.728,1919.134,392.728,146.709,0.738,NaN,1.040,0.962,0.911
6705,g77_skel.tif:0747-0714,720.456,255,0,255,255,255,1830.784,393.016,1830.784,393.016,109.139,0.760,NaN,1.085,0.921,0.933
6706,g77_skel.tif:0748-0705,309.367,255,0,255,255,255,449.144,385.152,449.144,385.152,75.850,0.676,NaN,1.518,0.659,0.882
6707,g77_skel.tif:0749-0710,499.308,255,0,255,255,255,1324.354,390.112,1324.354,390.112,92.582,0.732,NaN,1.124,0.889,0.925
6708,g77_skel.tif:0750-0727,1523.130,255,0,255,255,255,945.624,399.447,945.624,399.447,159.480,0.753,NaN,1.465,0.682,0.937
6709,g77_skel.tif:0751-0703,128.428,255,0,255,255,255,2142.414,384.444,2142.414,384.444,49.080,0.670,NaN,1.238,0.808,0.875
6710,g77_skel.tif:0752-0714,656.542,255,0,255,255,255,124.801,391.723,124.801,391.723,102.841,0.780,NaN,1.325,0.755,0.950
6711,g77_skel.tif:0753-0773,2671.779,255,0,255,255,255,497.798,422.977,497.798,422.977,248.885,0.542,NaN,2.851,0.351,0.879
6712,g77_skel.tif:0754-0748,3295.314,255,0,255,255,255,1115.744,408.844,1115.744,408.844,225.525,0.814,NaN,1.163,0.859,0.952
6713,g77_skel.tif:0755-0702,180.939,255,0,255,255,255,2028.110,384.632,2028.110,384.632,52.477,0.826,NaN,1.197,0.835,0.971
6714,g77_skel.tif:0756-0736,2499.542,255,0,255,255,255,888.631,403.428,888.631,403.428,202.495,0.766,NaN,1.527,0.655,0.951
6715,g77_skel.tif:0757-0717,420.691,255,0,255,255,255,2045.312,394.268,2045.312,394.268,81.649,0.793,NaN,1.581,0.632,0.948
6716,g77_skel.tif:0758-0727,942.504,255,0,255,255,255,232.183,397.914,232.183,397.914,124.101,0.769,NaN,1.596,0.626,0.946
6717,g77_skel.tif:0759-0715,439.895,255,0,255,255,255,618.795,390.768,618.795,390.768,85.202,0.761,NaN,1.558,0.642,0.945
6718,g77_skel.tif:0760-0736,924.200,255,0,255,255,255,1541.227,403.911,1541.227,403.911,123.381,0.763,NaN,1.627,0.615,0.954
6719,g77_skel.tif:0761-0713,362.779,255,0,255,255,255,756.986,389.693,756.986,389.693,76.570,0.778,NaN,1.541,0.649,0.947
6720,g77_skel.tif:0762-0720,395.486,255,0,255,255,255,366.515,394.265,366.515,394.265,81.915,0.741,NaN,1.228,0.815,0.891
6721,g77_skel.tif:0763-0718,417.090,255,0,255,255,255,2206.655,394.186,2206.655,394.186,82.955,0.762,NaN,1.205,0.830,0.905
6722,g77_skel.tif:0764-0719,367.580,255,0,255,255,255,688.196,394.041,688.196,394.041,76.382,0.792,NaN,1.455,0.687,0.929
6723,g77_skel.tif:0765-0723,662.544,255,0,255,255,255,2157.802,396.248,2157.802,396.248,107.246,0.724,NaN,1.403,0.713,0.885
6724,g77_skel.tif:0766-0750,2655.576,255,0,255,255,255,326.389,410.870,326.389,410.870,214.592,0.725,NaN,1.200,0.833,0.901
6725,g77_skel.tif:0767-0722,348.676,255,0,255,255,255,1345.749,397.396,1345.749,397.396,74.113,0.798,NaN,1.423,0.703,0.940
6726,g77_skel.tif:0768-0738,1468.818,255,0,255,255,255,190.448,402.048,190.448,402.048,168.620,0.649,NaN,1.428,0.700,0.868
6727,g77_skel.tif:0769-0729,648.140,255,0,255,255,255,1412.350,398.987,1412.350,398.987,100.163,0.812,NaN,1.125,0.889,0.949
6728,g77_skel.tif:0770-0728,431.193,255,0,255,255,255,635.356,400.265,635.356,400.265,84.207,0.764,NaN,1.356,0.737,0.921
6729,g77_skel.tif:0771-0759,2684.982,255,0,255,255,255,1178.387,414.194,1178.387,414.194,225.016,0.666,NaN,1.070,0.934,0.908
6730,g77_skel.tif:0772-0759,2546.952,255,0,255,255,255,786.332,415.508,786.332,415.508,196.829,0.826,NaN,1.042,0.960,0.953
6731,g77_skel.tif:0773-0752,777.168,255,0,255,255,255,473.669,406.893,473.669,406.893,132.466,0.557,NaN,2.326,0.430,0.861
6732,g77_skel.tif:0774-0732,582.726,255,0,255,255,255,2083.989,402.707,2083.989,402.707,100.705,0.722,NaN,1.174,0.852,0.919
6733,g77_skel.tif:0775-0718,151.533,255,0,255,255,255,2181.000,393.326,2181.000,393.326,50.950,0.734,NaN,1.245,0.803,0.909
6734,g77_skel.tif:0776-0722,132.029,255,0,255,255,255,521.345,395.009,521.345,395.009,46.944,0.753,NaN,1.521,0.657,0.923
6735,g77_skel.tif:0777-0749,1843.600,255,0,255,255,255,551.920,409.271,551.920,409.271,193.974,0.616,NaN,1.183,0.845,0.937
6736,g77_skel.tif:0778-0727,342.974,255,0,255,255,255,1457.993,399.916,1457.993,399.916,74.998,0.766,NaN,1.260,0.794,0.932
6737,g77_skel.tif:0779-0736,651.141,255,0,255,255,255,1484.010,403.987,1484.010,403.987,101.126,0.800,NaN,1.317,0.760,0.952
6738,g77_skel.tif:0780-0737,426.692,255,0,255,255,255,1675.328,405.345,1675.328,405.345,84.638,0.749,NaN,1.488,0.672,0.936
6739,g77_skel.tif:0781-0739,669.745,255,0,255,255,255,1867.782,403.388,1867.782,403.388,104.867,0.765,NaN,1.200,0.833,0.932
6740,g77_skel.tif:0782-0725,147.032,255,0,255,255,255,2225.162,396.952,2225.162,396.952,49.777,0.746,NaN,1.326,0.754,0.909
6741,g77_skel.tif:0783-0733,313.268,255,0,255,255,255,286.124,401.844,286.124,401.844,69.520,0.815,NaN,1.310,0.763,0.938
6742,g77_skel.tif:0784-0773,3577.375,255,0,255,255,255,726.209,423.635,726.209,423.635,252.781,0.704,NaN,1.063,0.940,0.953
6743,g77_skel.tif:0785-0763,955.107,255,0,255,255,255,442.257,415.190,442.257,415.190,154.533,0.503,NaN,1.863,0.537,0.880
6744,g77_skel.tif:0786-0745,691.650,255,0,255,255,255,843.912,407.480,843.912,407.480,103.904,0.805,NaN,1.294,0.773,0.949
6745,g77_skel.tif:0787-0757,1006.118,255,0,255,255,255,1894.941,415.318,1894.941,415.318,130.807,0.739,NaN,1.691,0.591,0.924
6746,g77_skel.tif:0788-0736,354.977,255,0,255,255,255,2027.130,402.300,2027.130,402.300,77.478,0.743,NaN,1.481,0.675,0.926
6747,g77_skel.tif:0789-0729,131.729,255,0,255,255,255,382.250,400.458,382.250,400.458,44.432,0.838,NaN,1.225,0.817,0.951
6748,g77_skel.tif:0790-0747,661.043,255,0,255,255,255,1946.117,410.290,1946.117,410.290,102.244,0.795,NaN,1.308,0.764,0.933
6749,g77_skel.tif:0791-0735,176.138,255,0,255,255,255,157.247,402.260,157.247,402.260,54.081,0.757,NaN,1.854,0.539,0.985
6750,g77_skel.tif:0792-0736,249.954,255,0,255,255,255,144.982,404.024,144.982,404.024,64.152,0.763,NaN,1.289,0.776,0.933
6751,g77_skel.tif:0793-0739,406.888,255,0,255,255,255,263.897,404.175,263.897,404.175,82.369,0.754,NaN,1.607,0.622,0.948
6752,g77_skel.tif:0794-0735,123.327,255,0,255,255,255,80.077,402.971,80.077,402.971,45.285,0.756,NaN,1.520,0.658,0.912
6753,g77_skel.tif:0795-0774,1713.071,255,0,255,255,255,977.713,426.950,977.713,426.950,166.287,0.779,NaN,1.192,0.839,0.924
6754,g77_skel.tif:0796-0751,455.199,255,0,255,255,255,2188.794,411.955,2188.794,411.955,93.058,0.661,NaN,1.713,0.584,0.873
6755,g77_skel.tif:0797-0748,504.709,255,0,255,255,255,97.325,409.888,97.325,409.888,95.250,0.699,NaN,1.486,0.673,0.879
6756,g77_skel.tif:0798-0765,1810.892,255,0,255,255,255,1270.560,418.748,1270.560,418.748,177.563,0.722,NaN,1.241,0.806,0.906
6757,g77_skel.tif:0799-0808,3431.844,255,0,255,255,255,421.103,443.465,421.103,443.465,271.928,0.583,NaN,1.958,0.511,0.892
6758,g77_skel.tif:0800-0777,830.280,255,0,255,255,255,462.094,429.737,462.094,429.737,147.108,0.482,NaN,2.168,0.461,0.815
6759,g77_skel.tif:0801-0789,3162.385,255,0,255,255,255,663.907,430.338,663.907,430.338,259.776,0.589,NaN,1.021,0.979,0.918
6760,g77_skel.tif:0802-0781,2608.165,255,0,255,255,255,1382.982,426.839,1382.982,426.839,221.065,0.671,NaN,1.275,0.785,0.883
6761,g77_skel.tif:0803-0757,625.336,255,0,255,255,255,1841.366,415.016,1841.366,415.016,106.760,0.689,NaN,1.579,0.633,0.874
6762,g77_skel.tif:0804-0768,851.285,255,0,255,255,255,1009.588,420.630,1009.588,420.630,127.685,0.656,NaN,1.652,0.605,0.862
6763,g77_skel.tif:0805-0767,1578.342,255,0,255,255,255,1321.726,420.719,1321.726,420.719,165.833,0.721,NaN,1.408,0.710,0.920
6764,g77_skel.tif:0806-0778,1612.249,255,0,255,255,255,253.801,429.330,253.801,429.330,179.456,0.629,NaN,1.233,0.811,0.866
6765,g77_skel.tif:0807-0771,1033.124,255,0,255,255,255,2016.420,424.680,2016.420,424.680,131.261,0.754,NaN,1.159,0.863,0.927
6766,g77_skel.tif:0808-0747,179.739,255,0,255,255,255,2062.956,409.331,2062.956,409.331,53.462,0.790,NaN,1.267,0.789,0.929
6767,g77_skel.tif:0809-0769,1124.044,255,0,255,255,255,1225.651,421.627,1225.651,421.627,132.146,0.809,NaN,1.084,0.923,0.935
6768,g77_skel.tif:0810-0782,2424.526,255,0,255,255,255,600.944,428.696,600.944,428.696,204.952,0.725,NaN,1.237,0.808,0.954
6769,g77_skel.tif:0811-0764,577.625,255,0,255,255,255,1809.001,418.776,1809.001,418.776,96.744,0.776,NaN,1.444,0.693,0.931
6770,g77_skel.tif:0812-0760,566.823,255,0,255,255,255,2212.194,416.259,2212.194,416.259,123.867,0.464,NaN,1.376,0.727,0.909
6771,g77_skel.tif:0813-0771,586.027,255,0,255,255,255,523.349,423.637,523.349,423.637,99.898,0.738,NaN,1.718,0.582,0.947
6772,g77_skel.tif:0814-0763,601.630,255,0,255,255,255,123.614,417.824,123.614,417.824,94.773,0.842,NaN,1.009,0.991,0.970
6773,g77_skel.tif:0815-0811,4720.623,255,0,255,255,255,1646.364,445.695,1646.364,445.695,293.917,0.687,NaN,1.026,0.974,0.930
6774,g77_skel.tif:0816-0750,126.928,255,0,255,255,255,2144.805,410.758,2144.805,410.758,60.545,0.435,NaN,1.310,0.763,0.874
6775,g77_skel.tif:0817-0761,282.961,255,0,255,255,255,364.528,417.121,364.528,417.121,67.627,0.777,NaN,1.509,0.663,0.953
6776,g77_skel.tif:0818-0794,2794.206,255,0,255,255,255,1443.325,433.697,1443.325,433.697,213.451,0.771,NaN,1.174,0.851,0.933
6777,g77_skel.tif:0819-0754,149.132,255,0,255,255,255,2173.126,413.508,2173.126,413.508,48.305,0.803,NaN,1.228,0.815,0.932
6778,g77_skel.tif:0820-0766,436.295,255,0,255,255,255,384.391,419.363,384.391,419.363,82.424,0.807,NaN,1.266,0.790,0.924
6779,g77_skel.tif:0821-0770,497.508,255,0,255,255,255,824.099,422.381,824.099,422.381,92.815,0.726,NaN,1.343,0.745,0.886
6780,g77_skel.tif:0822-0782,1085.635,255,0,255,255,255,1742.051,429.248,1742.051,429.248,142.968,0.667,NaN,1.363,0.734,0.880
6781,g77_skel.tif:0823-0799,2694.284,255,0,255,255,255,1580.003,436.330,1580.003,436.330,215.344,0.730,NaN,1.083,0.923,0.895
6782,g77_skel.tif:0824-0771,455.499,255,0,255,255,255,2044.998,421.506,2044.998,421.506,84.028,0.811,NaN,1.358,0.736,0.949
6783,g77_skel.tif:0825-0768,404.488,255,0,255,255,255,1970.918,421.499,1970.918,421.499,78.096,0.833,NaN,1.295,0.772,0.963
6784,g77_skel.tif:0826-0820,4693.317,255,0,255,255,255,1510.998,449.042,1510.998,449.042,267.656,0.823,NaN,1.109,0.902,0.949
6785,g77_skel.tif:0827-0780,819.478,255,0,255,255,255,2153.110,428.706,2153.110,428.706,114.140,0.790,NaN,1.066,0.938,0.926
6786,g77_skel.tif:0828-0778,913.998,255,0,255,255,255,158.626,423.754,158.626,423.754,132.709,0.652,NaN,2.099,0.476,0.935
6787,g77_skel.tif:0829-0780,496.608,255,0,255,255,255,209.531,428.062,209.531,428.062,89.075,0.787,NaN,1.320,0.757,0.926
6788,g77_skel.tif:0830-0772,265.558,255,0,255,255,255,289.018,423.229,289.018,423.229,63.510,0.827,NaN,1.395,0.717,0.962
6789,g77_skel.tif:0831-0795,1340.090,255,0,255,255,255,923.357,435.758,923.357,435.758,140.479,0.853,NaN,1.018,0.982,0.952
6790,g77_skel.tif:0832-0780,568.023,255,0,255,255,255,1925.877,426.212,1925.877,426.212,98.426,0.737,NaN,1.674,0.598,0.940
6791,g77_skel.tif:0833-0780,1156.151,255,0,255,255,255,2102.336,427.141,2102.336,427.141,159.778,0.569,NaN,2.797,0.358,0.915
